case_date,fuerte,origin,confirmer,t1_group,t1_pos_fuerte,first_related,first_related_primary,first_related_labels,t1_pos_related,t1_dist,day_offset,lottery,draw_position,source_reference,first_t1_companion,first_t1_dist,first_t1_pos,first_t1_day,first_t1_lottery,first_t1_draw_position
2021-04-02,51,40,21,8|19|51|56|67|72,3,34,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,New York 10:30,1,49474,67,2,5,1,New York 2:30,3
2021-04-03,1,34,10,1|17|33|49|76,1,74,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162644,33,2,3,2,New York 10:30,2
2021-04-04,77,32,23,77,1,50,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162643,,,,,,
2021-04-06,77,32,87,77,1,92,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162642,,,,,,
2021-04-14,7,42,63,7|18|23|50|55|66|71,1,6,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162634,71,6,7,1,Quiniela Loteka,2
2021-04-23,12,43,56,12|28|44|60|81|92,1,36,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162626,60,3,4,4,Quiniela Leidsa,3
2021-04-23,44,43,53,12|28|44|60|81|92,3,36,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162626,60,1,4,4,Quiniela Leidsa,3
2021-04-24,41,39,71,9|14|30|41|46|62|78|94,4,70,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162625,14,-2,2,1,New York 2:30,3
2021-04-30,82,33,37,2|39|82|87,3,62,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,New York 10:30,1,49446,39,-1,2,4,Loteria Nacional,1
2021-05-03,35,49,53,35|40|83,1,78,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162617,40,1,2,6,Quiniela Leidsa,1
2021-05-03,56,40,12,8|19|51|56|67|72,4,78,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162617,67,1,5,2,Quiniela Leidsa,1
2021-05-10,76,34,27,1|17|33|49|76,5,70,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162610,1,-4,1,1,Quiniela Leidsa,3
2021-05-15,53,28,44,21|26|53,3,35,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO,,,1,Gana Mas,1,162605,26,-1,2,1,Loteria Nacional,1
2021-06-02,62,39,75,9|14|30|41|46|62|78|94,6,31,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162587,30,-3,3,1,Quiniela Leidsa,2
2021-06-04,22,44,7,22|59|70|75|91,1,87,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162585,91,4,5,2,New York 10:30,2
2021-06-04,70,44,7,22|59|70|75|91,3,87,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162585,91,2,5,2,New York 10:30,2
2021-06-07,9,39,90,9|14|30|41|46|62|78|94,1,57,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162582,41,3,4,2,Loteria Nacional,3
2021-06-08,30,39,3,9|14|30|41|46|62|78|94,3,18,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162581,41,1,4,1,Loteria Nacional,3
2021-06-12,9,39,22,9|14|30|41|46|62|78|94,1,67,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Loteria Nacional,1,108641,14,1,2,2,New York 2:30,1
2021-06-19,69,45,57,69|80,1,57,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL,,,1,Gana Mas,1,162572,80,1,2,1,Loteria Nacional,3
2021-06-21,100,38,1,20|31|47|52|63|100,6,76,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162570,52,-2,4,1,Quiniela Real,2
2021-06-29,42,37,90,5|10|42,3,21,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,1,162563,10,-1,2,1,Gana Mas,2
2021-06-29,53,28,90,21|26|53,3,21,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO,1,-2,1,Gana Mas,1,162563,21,-2,1,1,Gana Mas,1
2021-07-01,35,49,44,35|40|83,1,7,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162561,40,1,2,1,New York 10:30,1
2021-07-02,53,28,7,21|26|53,3,19,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,1,162560,26,-1,2,1,Quiniela Real,3
2021-07-07,68,47,92,4|36|68|79|84,3,94,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162556,84,2,5,2,New York 2:30,1
2021-07-08,9,39,63,9|14|30|41|46|62|78|94,1,75,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162555,30,2,3,1,New York 10:30,1
2021-07-12,63,38,29,20|31|47|52|63|100,5,33,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162551,20,-4,1,1,New York 10:30,3
2021-07-16,23,42,73,7|18|23|50|55|66|71,3,5,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162547,66,3,6,1,New York 10:30,1
2021-07-20,52,38,85,20|31|47|52|63|100,4,30,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,162543,31,-2,2,1,Gana Mas,3
2021-07-22,58,46,94,37|58|74|90,2,70,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,3,162541,90,2,4,2,Gana Mas,2
2021-08-09,84,47,58,4|36|68|79|84,5,42,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162523,4,-4,1,1,New York 10:30,3
2021-08-10,29,41,42,13|29|93,2,49,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162522,13,-1,1,3,Loteria Nacional,3
2021-08-13,44,43,22,12|28|44|60|81|92,3,80,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,1,162519,12,-2,1,1,Quiniela Loteka,3
2021-08-24,46,39,19,9|14|30|41|46|62|78|94,5,90,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162509,62,1,6,1,New York 2:30,1
2021-08-26,42,37,7,5|10|42,3,71,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162507,,,,,,
2021-09-06,22,44,9,22|59|70|75|91,1,35,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO,,,1,Gana Mas,1,162496,70,2,3,1,New York 2:30,3
2021-09-08,44,43,70,12|28|44|60|81|92,3,7,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162494,60,1,4,3,Quiniela Real,3
2021-09-08,92,43,68,12|28|44|60|81|92,6,7,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162494,60,-2,4,3,Quiniela Real,3
2021-09-12,73,48,87,73|89,1,63,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,New York 10:30,2,49311,,,,,,
2021-09-18,97,52,93,65|97,2,17,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162485,65,-1,1,3,Quiniela Real,1
2021-09-18,100,38,1,20|31|47|52|63|100,6,17,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162485,47,-3,3,3,Loteria Nacional,3
2021-09-19,13,41,17,13|29|93,1,85,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,3,162484,93,2,3,3,Gana Mas,2
2021-09-25,90,46,29,37|58|74|90,4,12,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162479,74,-1,3,2,New York 2:30,2
2021-09-26,35,49,22,35|40|83,1,41,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162478,40,1,2,2,Quiniela Loteka,1
2021-09-29,29,41,9,13|29|93,2,40,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162475,13,-1,1,1,Quiniela Leidsa,3
2021-10-10,65,52,82,65|97,1,32,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,162465,97,1,2,6,Quiniela Leidsa,2
2021-10-14,6,35,60,6|11|43|54|86,1,27,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Loteria Nacional,1,108519,86,4,5,1,Quiniela Leidsa,2
2021-10-17,37,46,82,37|58|74|90,1,78,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,162458,74,2,3,1,Loteria Nacional,3
2021-10-18,30,39,3,9|14|30|41|46|62|78|94,3,68,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162457,94,5,8,1,Gana Mas,2
2021-10-29,12,43,71,12|28|44|60|81|92,1,34,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162446,81,4,5,1,Loteria Nacional,2
2021-11-11,70,44,22,22|59|70|75|91,3,23,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Loteria Nacional,1,108491,59,-1,2,1,New York 10:30,1
2021-11-13,9,39,90,9|14|30|41|46|62|78|94,1,65,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162433,14,1,2,2,Quiniela Loteka,1
2021-11-18,53,28,63,21|26|53,3,82,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162428,21,-2,1,1,Quiniela Leidsa,1
2021-11-24,28,43,87,12|28|44|60|81|92,2,41,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162423,60,2,4,4,New York 10:30,2
2021-11-27,44,43,22,12|28|44|60|81|92,3,6,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162420,60,1,4,1,New York 10:30,2
2021-12-06,41,39,89,9|14|30|41|46|62|78|94,4,14,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO,2,-2,1,Gana Mas,2,162412,14,-2,2,1,Gana Mas,2
2021-12-07,28,43,23,12|28|44|60|81|92,2,50,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162411,12,-1,1,1,Quiniela Leidsa,1
2021-12-08,41,39,12,9|14|30|41|46|62|78|94,4,7,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162410,46,1,5,1,Quiniela Real,3
2021-12-13,42,37,90,5|10|42,3,77,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162406,5,-2,1,3,Gana Mas,3
2021-12-21,7,42,35,7|18|23|50|55|66|71,1,8,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162398,55,4,5,1,Quiniela Leidsa,1
2021-12-22,42,37,9,5|10|42,3,60,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,2,162397,10,-1,2,4,New York 10:30,3
2021-12-27,10,37,1,5|10|42,2,75,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162394,42,1,3,5,New York 2:30,3
2022-01-02,7,42,29,7|18|23|50|55|66|71,1,65,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,3,162390,66,5,6,1,Quiniela Real,2
2022-01-06,76,34,92,1|17|33|49|76,5,77,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162386,1,-4,1,2,Quiniela Loteka,1
2022-01-31,26,28,59,21|26|53,2,55,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162363,21,-1,1,3,Gana Mas,2
2022-02-02,73,48,23,73|89,1,14,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162361,89,1,2,1,New York 10:30,3
2022-02-05,85,36,81,32|48|64|85,4,63,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162358,64,-1,3,1,Gana Mas,3
2022-02-24,12,43,89,12|28|44|60|81|92,1,84,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162339,81,4,5,1,Quiniela Leidsa,3
2022-02-24,92,43,27,12|28|44|60|81|92,6,84,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162339,81,-1,5,1,Quiniela Leidsa,3
2022-02-25,56,40,41,8|19|51|56|67|72,4,22,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162338,19,-2,2,1,Quiniela Loteka,3
2022-02-28,59,44,26,22|59|70|75|91,2,22,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO,1,-1,1,Gana Mas,1,162336,22,-1,1,1,Gana Mas,1
2022-03-01,75,44,62,22|59|70|75|91,4,21,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,162335,70,-1,3,2,Quiniela Leidsa,2
2022-03-05,74,46,31,37|58|74|90,3,28,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162331,90,1,4,5,Quiniela Loteka,1
2022-03-06,53,28,35,21|26|53,3,27,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,162330,26,-1,2,1,Loteria Nacional,2
2022-03-08,20,38,2,20|31|47|52|63|100,1,10,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,2,162328,52,3,4,5,Loteria Nacional,1
2022-03-09,48,36,93,32|48|64|85,2,42,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Loteria Nacional,3,108379,85,2,4,2,Gana Mas,1
2022-03-16,39,33,78,2|39|82|87,2,9,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162321,82,1,3,1,Quiniela Leidsa,3
2022-03-17,50,42,5,7|18|23|50|55|66|71,4,74,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,162320,71,3,7,2,Loteria Nacional,2
2022-03-22,96,54,15,96,1,98,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,New York 2:30,1,46657,,,,,,
2022-03-24,89,48,12,73|89,2,19,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,3,162313,73,-1,1,2,Quiniela Loteka,2
2022-03-25,27,26,76,27|38,1,90,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,3,162312,38,1,2,2,New York 10:30,1
2022-03-27,20,38,2,20|31|47|52|63|100,1,53,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162310,31,1,2,1,Quiniela Loteka,3
2022-03-27,63,38,22,20|31|47|52|63|100,5,53,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162310,31,-3,2,1,Quiniela Loteka,3
2022-03-27,70,44,22,22|59|70|75|91,3,53,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162310,22,-2,1,2,Gana Mas,1
2022-03-31,89,48,41,73|89,2,23,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162306,73,-1,1,3,Quiniela Loteka,2
2022-04-07,57,30,11,25|57,2,75,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,2,162299,25,-1,1,4,Loteria Nacional,1
2022-04-10,42,37,29,5|10|42,3,51,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162296,,,,,,
2022-04-17,22,44,53,22|59|70|75|91,1,12,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162292,91,4,5,3,Gana Mas,3
2022-04-17,45,50,32,45,1,32,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|CONFIRMADOR_ORIGINAL,,,1,Loteria Nacional,1,108343,,,,,,
2022-04-21,71,42,56,7|18|23|50|55|66|71,7,29,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162289,7,-6,1,1,Loteria Nacional,2
2022-04-22,7,42,29,7|18|23|50|55|66|71,1,63,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,3,162288,18,1,2,2,Loteria Nacional,2
2022-04-22,50,42,5,7|18|23|50|55|66|71,4,63,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,3,162288,18,-2,2,2,Loteria Nacional,2
2022-04-22,73,48,23,73|89,1,63,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,3,162288,89,1,2,3,Gana Mas,3
2022-04-24,7,42,90,7|18|23|50|55|66|71,1,65,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162286,18,1,2,1,New York 2:30,2
2022-04-29,7,42,44,7|18|23|50|55|66|71,1,29,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162281,55,4,5,3,New York 10:30,1
2022-05-05,20,38,2,20|31|47|52|63|100,1,22,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162275,31,1,2,2,New York 2:30,2
2022-05-06,35,49,22,35|40|83,1,84,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162274,83,2,3,2,Quiniela Real,2
2022-05-07,94,39,84,9|14|30|41|46|62|78|94,8,51,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Loteria Nacional,1,108323,14,-6,2,1,Loteria Nacional,3
2022-05-10,68,47,76,4|36|68|79|84,3,92,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Loteria Nacional,1,108320,84,2,5,1,New York 10:30,1
2022-06-02,26,28,72,21|26|53,2,5,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Loteria Nacional,1,108297,21,-1,1,2,Quiniela Real,1
2022-06-05,44,43,22,12|28|44|60|81|92,3,28,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO,2,-1,1,Gana Mas,1,162246,28,-1,2,1,Gana Mas,1
2022-06-05,77,32,87,77,1,28,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO|FUERTE_ALTERNATIVO,,,1,Gana Mas,1,162246,,,,,,
2022-06-07,35,49,53,35|40|83,1,50,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162244,40,1,2,5,Loteria Nacional,3
2022-06-08,44,43,29,12|28|44|60|81|92,3,2,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162243,28,-1,2,1,Gana Mas,3
2022-06-12,69,45,91,69|80,1,26,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,162239,,,,,,
2022-06-15,77,32,87,77,1,78,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,2,162236,,,,,,
2022-06-16,63,38,22,20|31|47|52|63|100,5,47,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO,3,-2,1,Gana Mas,1,162235,47,-2,3,1,Gana Mas,1
2022-07-03,53,28,29,21|26|53,3,13,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162218,26,-1,2,1,New York 2:30,1
2022-07-05,67,40,79,8|19|51|56|67|72,5,60,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162216,51,-2,3,2,Quiniela Real,2
2022-07-10,53,28,7,21|26|53,3,70,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162211,26,-1,2,2,Quiniela Loteka,1
2022-07-13,10,37,1,5|10|42,2,29,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,2,162208,42,1,3,5,Quiniela Loteka,3
2022-07-22,63,38,44,20|31|47|52|63|100,5,18,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162200,20,-4,1,3,Gana Mas,3
2022-07-26,35,49,42,35|40|83,1,81,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162196,40,1,2,2,Quiniela Leidsa,3
2022-08-23,5,37,50,5|10|42,1,62,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162170,10,1,2,1,Gana Mas,2
2022-08-25,70,44,90,22|59|70|75|91,3,17,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162168,91,2,5,1,Quiniela Leidsa,1
2022-08-28,29,41,7,13|29|93,2,97,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162165,13,-1,1,4,New York 10:30,3
2022-08-31,23,42,73,7|18|23|50|55|66|71,3,90,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,2,162162,66,3,6,2,Gana Mas,2
2022-09-02,70,44,63,22|59|70|75|91,3,14,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162160,22,-2,1,1,Gana Mas,3
2022-09-08,23,42,28,7|18|23|50|55|66|71,3,39,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162154,71,4,7,1,New York 2:30,3
2022-09-17,52,38,85,20|31|47|52|63|100,4,12,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162145,20,-3,1,1,Quiniela Loteka,3
2022-10-06,27,26,76,27|38,1,4,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162129,38,1,2,4,Quiniela Leidsa,2
2022-10-12,100,38,10,20|31|47|52|63|100,6,14,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162123,47,-3,3,1,Quiniela Leidsa,1
2022-10-13,39,33,78,2|39|82|87,2,37,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162122,2,-1,1,1,Quiniela Real,2
2022-10-16,44,43,63,12|28|44|60|81|92,3,64,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162119,28,-1,2,1,New York 10:30,2
2022-10-27,71,42,56,7|18|23|50|55|66|71,7,63,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Loteria Nacional,2,108153,23,-4,3,3,Loteria Nacional,2
2022-10-30,84,47,94,4|36|68|79|84,5,86,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,162106,68,-2,3,1,Quiniela Loteka,2
2022-11-03,29,41,22,13|29|93,2,12,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162102,13,-1,1,6,Quiniela Loteka,2
2022-11-10,89,48,71,73|89,2,77,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162095,,,,,,
